Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,2152,0,0,0,2152,0,0,129,0,129,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Grounds Maintenance Worker I,False,False,,38376,45469,,2141,0,0,0,2141,0,0,80,0,80,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Student Intern,False,False,,22797,35610,,2139,0,0,0,2139,0,0,80,0,80,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,2130,0,0,0,2130,0,0,128,0,128,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,2110,0,0,0,2110,0,0,127,0,127,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,2109,0,0,0,2109,0,0,127,0,127,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Student Intern,False,False,,22797,35610,,2106,0,0,0,2106,0,0,79,0,79,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Office Of The Mayor,Student Inter - Mayor/Council,False,False,,22797,35610,,2106,0,0,0,2106,0,0,79,0,79,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,2088,0,0,0,2088,0,0,78,0,78,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,2086,0,0,0,2086,0,0,125,0,125,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Council District 7,Council Representative I,False,False,,23400,147514,,2038,0,0,37,2075,161,0,20,0,181,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader I,False,False,,30514,36754,,2075,0,0,0,2075,0,0,124,0,124,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,2072,0,0,0,2072,0,0,124,0,124,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Student Intern,False,False,,22797,35610,,2072,0,0,0,2072,0,0,78,0,78,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Facilities Services,Custodian I,False,False,,31346,37482,,1976,0,0,78,2054,282,0,20,0,302,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Student Intern,False,False,,22797,35610,,2054,0,0,0,2054,0,0,77,0,77,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Management Intern,False,False,,33904,43722,,2053,0,0,0,2053,0,0,77,0,77,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Student Intern,False,False,,22797,35610,,2047,0,0,0,2047,0,0,77,0,77,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,2041,0,0,0,2041,0,0,77,0,77,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,2040,0,0,0,2040,0,0,122,0,122,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Student Intern,False,False,,22797,35610,,2039,0,0,0,2039,0,0,76,0,76,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,2035,0,0,0,2035,0,0,122,0,122,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,2033,0,0,0,2033,0,0,76,0,76,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Management Intern,False,False,,33904,43722,,2024,0,0,0,2024,0,0,76,0,76,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Management Intern,False,False,,33904,43722,,2022,0,0,0,2022,0,0,76,0,76,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Student Intern,False,False,,22797,35610,,2020,0,0,0,2020,0,0,76,0,76,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,2012,0,0,0,2012,0,0,121,0,121,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Sustainability & Mobility,Student Intern,False,False,,22797,35610,,2010,0,0,0,2010,0,0,75,0,75,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Library Assistant I,False,False,,26894,36504,,726,194,603,485,2008,104,0,10,1,115,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1992,0,0,0,1992,0,0,120,0,120,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Student Intern,False,False,,22797,35610,,1989,0,0,0,1989,0,0,75,0,75,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1961,0,0,25,1986,0,0,118,0,118,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Student Intern,False,False,,22797,35610,,1986,0,0,0,1986,0,0,74,0,74,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1977,0,0,0,1977,0,0,119,0,119,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,City Attorney,Management Intern,False,False,,33904,43722,,1976,0,0,0,1976,0,0,74,0,74,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1974,0,0,0,1974,0,0,118,0,118,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader II,False,False,,35173,42370,,1969,0,0,0,1969,0,0,118,0,118,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1962,0,0,0,1962,0,0,118,0,118,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1954,0,0,0,1954,0,0,117,0,117,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1943,0,0,0,1943,0,0,117,0,117,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Grounds Maintenance Worker II,False,False,,42432,50523,,1943,0,0,-5,1938,244,0,19,0,263,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Grounds Maintenance Worker II,False,False,,42432,50523,,1943,0,0,-5,1938,211,0,19,0,230,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Laborer,False,False,,38064,45323,,0,0,1935,0,1935,0,0,0,0,0,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Environmental Services,Management Intern,False,False,,33904,43722,,1923,0,0,0,1923,0,0,72,0,72,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,1911,0,0,0,1911,0,0,72,0,72,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Management Intern,False,False,,33904,43722,,1910,0,0,0,1910,0,0,72,0,72,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Recruit,False,False,,37357,45053,,1614,151,190,-50,1905,292,0,0,263,555,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Information Technology,Student Intern,False,False,,22797,35610,,1892,0,0,0,1892,0,0,71,0,71,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Student Intern,False,False,,22797,35610,,1892,0,0,0,1892,0,0,71,0,71,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader I,False,False,,30514,36754,,1889,0,0,0,1889,0,0,113,0,113,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Instrumentation & Control Technician Trainee,False,False,,50627,60445,,1891,0,0,-5,1886,168,0,19,0,187,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1885,0,0,0,1885,0,0,111,0,111,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Lifeguard I,False,False,,48443,58178,,1604,0,0,277,1881,0,0,96,0,96,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Transportation,Management Intern,False,False,,33904,43722,,1871,0,0,0,1871,0,0,70,0,70,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,1866,0,0,0,1866,0,0,125,0,125,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Student Engineer,False,False,,32677,39166,,1864,0,0,0,1864,0,0,112,0,112,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Student Intern,False,False,,22797,35610,,1858,0,0,0,1858,0,0,70,0,70,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Senior Management Analyst,False,False,,80059,96803,,1862,0,0,-5,1857,243,0,19,0,262,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,1844,0,0,0,1844,0,0,69,0,69,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,1838,0,0,0,1838,0,0,69,0,69,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Management Intern,False,False,,33904,43722,,1835,0,0,0,1835,0,0,69,0,69,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Information Technology,Student Intern,False,False,,22797,35610,,1832,0,0,0,1832,0,0,69,0,69,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader I,False,False,,30514,36754,,1828,0,0,0,1828,0,0,110,0,110,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Student Intern,False,False,,22797,35610,,1823,0,0,0,1823,0,0,68,0,68,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Facilities Services,Custodian I,False,False,,31346,37482,,1687,0,64,71,1822,163,0,18,317,498,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Personnel,Clerical Assistant II,False,False,,40352,48630,,1817,0,0,0,1817,0,0,109,0,109,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1814,0,0,0,1814,0,0,109,0,109,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1805,0,0,0,1805,0,0,108,0,108,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Student Intern,False,False,,22797,35610,,1798,0,0,0,1798,0,0,67,0,67,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,General Services,Fleet Technician,False,False,,63315,75941,,623,0,0,1167,1790,8074,0,2165,14777,25016,2.5% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Assistant Golf Course Superintendent,False,False,,59280,71282,,1371,411,0,-4,1778,208,0,18,21,247,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Personnel,Test Monitor II,False,False,,36608,44117,,1760,0,0,0,1760,0,0,106,0,106,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,1759,0,0,0,1759,0,0,106,0,106,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,General Services,Auto Parts Stock Clerk,False,False,,36774,44387,,1414,278,0,66,1758,208,0,18,0,226,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Engineering & Capital Projects,Management Intern,False,False,,33904,43722,,1755,0,0,0,1755,0,0,66,0,66,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader I,False,False,,30514,36754,,1750,0,0,0,1750,0,0,105,0,105,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Grounds Maintenance Worker I,False,False,,38376,45469,,1749,0,0,0,1749,0,0,66,0,66,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Therapeutic Recreation Leader,False,False,,37877,45656,,1746,0,0,0,1746,0,0,105,0,105,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Water Utility Worker,False,False,,44533,52998,,0,0,0,1745,1745,4461,0,312,5025,9798,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Fire Battalion Chief,False,False,,106600,128981,,1744,0,0,0,1744,0,0,0,0,0,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Student Intern,False,False,,22797,35610,,1738,0,0,0,1738,0,0,65,0,65,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Council District 8,Student Inter - Mayor/Council,False,False,,22797,35610,,1729,0,0,0,1729,0,0,65,0,65,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,1726,0,0,0,1726,0,0,104,0,104,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Facilities Services,Carpenter,False,False,,58074,69493,,1619,0,106,-4,1721,260,0,16,0,276,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader I,False,False,,30514,36754,,1717,0,0,0,1717,0,0,103,0,103,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,1717,0,0,0,1717,0,0,103,0,103,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,361,1715,0,0,149,346,495,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,1715,0,0,0,1715,0,0,64,0,64,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1711,0,0,0,1711,0,0,103,0,103,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader I,False,False,,30514,36754,,1695,0,0,0,1695,0,0,102,0,102,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Student Intern,False,False,,22797,35610,,1695,0,0,0,1695,0,0,64,0,64,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Student Intern,False,False,,22797,35610,,1695,0,0,0,1695,0,0,64,0,64,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Environmental Services,Clerical Assistant II,False,False,,40352,48630,,1783,0,0,-102,1681,250,0,17,958,1225,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Clerical Assistant II,False,False,,40352,48630,,1710,0,0,-30,1680,247,0,17,333,597,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Student Intern,False,False,,22797,35610,,1678,0,0,0,1678,0,0,63,0,63,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Student Intern,False,False,,22797,35610,,1678,0,0,0,1678,0,0,63,0,63,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Lifeguard I,False,False,,48443,58178,,1395,0,0,277,1672,0,0,84,0,84,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,1670,0,0,0,1670,0,0,63,0,63,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1669,0,0,0,1669,0,0,100,0,100,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Transportation,Laborer,False,False,,38064,45323,,1595,60,0,-4,1651,178,0,17,602,797,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader II,False,False,,35173,42370,,1481,0,91,79,1651,117,0,16,0,133,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1646,0,0,0,1646,0,0,99,0,99,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1637,0,0,0,1637,0,0,98,0,98,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Water Systems Technician III,False,False,,55411,66144,,0,0,1624,0,1624,0,0,0,0,0,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Public Utilities,Customer Service Representative,False,False,,44470,53706,,0,0,0,1614,1614,2070,0,173,2244,4487,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1606,0,0,0,1606,0,0,96,0,96,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,City Attorney,Management Intern,False,False,,33904,43722,,1598,0,0,0,1598,0,0,60,0,60,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Literacy Tutor/Learner Coordinator,False,False,,60008,72925,,1578,0,0,0,1578,0,0,95,0,95,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Environmental Services,Recycling Specialist II,False,False,,71219,86029,,1576,0,0,0,1576,0,0,0,0,0,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1575,0,0,0,1575,0,0,95,0,95,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Grounds Maintenance Worker II,False,False,,42432,50523,,1083,0,406,79,1568,0,0,99,0,99,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Junior Engineer - Civil,False,False,,74048,89627,,1569,0,0,-4,1565,155,0,16,0,171,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1562,0,0,0,1562,0,0,94,0,94,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,1561,0,0,0,1561,0,0,59,0,59,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Lifeguard I,False,False,,48443,58178,,1278,0,0,277,1555,0,0,77,0,77,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Library Intern,False,False,,33904,43722,,1555,0,0,0,1555,0,0,58,0,58,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Performance & Analytics,Management Intern,False,False,,33904,43722,,1555,0,0,0,1555,0,0,58,0,58,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1553,0,0,0,1553,0,0,93,0,93,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Library Intern,False,False,,33904,43722,,1541,0,0,0,1541,0,0,58,0,58,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1534,0,0,0,1534,0,0,92,0,92,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Management Intern,False,False,,33904,43722,,1530,0,0,0,1530,0,0,57,0,57,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Management Intern,False,False,,33904,43722,,1513,0,0,0,1513,0,0,57,0,57,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Transportation,Utility Worker I,False,False,,38854,46197,,0,0,0,1506,1506,4612,0,370,7035,12017,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Transportation,Student Engineer,False,False,,32677,39166,,1502,0,0,0,1502,0,0,90,0,90,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,City Attorney,Clerical Assistant I,False,False,,33634,40352,,1552,0,0,-54,1498,188,0,15,333,536,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Management Intern,False,False,,33904,43722,,1497,0,0,0,1497,0,0,56,0,56,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1489,0,0,0,1489,0,0,89,0,89,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,General Services,Auto Parts Stock Clerk,False,False,,36774,44387,,1414,0,0,67,1481,179,0,15,598,792,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Transportation,Laborer,False,False,,38064,45323,,1464,59,0,-67,1456,220,0,14,333,567,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Special Events Traffic Controller I,False,False,,41558,49941,,1456,0,0,0,1456,0,0,87,0,87,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Leader I,False,False,,30514,36754,,1453,0,0,0,1453,0,0,87,0,87,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Pool Guard I,False,False,,33571,40435,,1451,0,0,0,1451,0,0,87,0,87,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,89,0,1443,0,0,149,0,149,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Library,Management Intern,False,False,,33904,43722,,1442,0,0,0,1442,0,0,54,0,54,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Personnel,Test Monitor II,False,False,,36608,44117,,1437,0,0,0,1437,0,0,86,0,86,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Dispatcher I,False,False,,48194,58115,,1021,307,0,99,1427,96,0,14,305,415,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Development Services,Assistant Planner,False,False,,67787,82035,,1434,0,0,-12,1422,146,0,14,333,493,1.0% @ 55,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,1421,0,0,0,1421,0,0,53,0,53,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Human Resources,Student Intern,False,False,,22797,35610,,1419,0,0,0,1419,0,0,53,0,53,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,42,1396,0,0,149,0,149,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,42,1396,0,0,149,0,149,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,42,1396,0,0,149,0,149,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Police,Police Recruit,False,False,,61110,73694,,1354,0,0,42,1396,0,0,149,0,149,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Parks & Recreation,Recreation Aide,False,False,,22797,35610,,1395,0,0,0,1395,0,0,84,0,84,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Fire-Rescue,Student Intern,False,False,,22797,35610,,1387,0,0,0,1387,0,0,52,0,52,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
2023,City,San Diego,Council District 5,Student Inter - Mayor/Council,False,False,,22797,35610,,1370,0,0,0,1370,0,0,51,0,51,N/A,www.sandiego.gov,1385379,06/25/2024,San Diego,,False,
